key	freq
fɛrɛ	1198.9278
fɛrɛn	8.2302
fɛrɛnd	5.3021
fɛrɛndl	2.0375
fɛrɛndly	2.0375
re	315.1789
çah	1317.1845
çahɑ	1317.1845
çahɑr	1315.9929
çahɑrd	60.8265
çahɑrda	60.3588
çahɑrdah	60.3588
ɡɑ	1539.3262
ɡɑl	74.8863
ɡɑlɔ	18.9609
ɡɑlɔv	3.1228
ɡɑlɔve	3.1228
p	53736.2793
pɛ	8511.3828
pɛy	87.0760
pɛyɑ	15.0222
pɛyɑp	15.0222
pɛyɑpe	15.0222
yɑ	5570.0098
yɑz	97.2330
yɑzd	97.2330
yɑzda	97.2330
yɑzdah	97.2330
vah	733.6236
vahy	10.6869
ʃ	71943.8652
ʃɛ	9282.6446
ʃɛʃ	706.2663
ʃɛʃd	0.5492
ʃɛʃdɛ	0.5492
ʃɛʃdɛh	0.5492
ɡɔ	18054.7675
ɡɔn	747.3907
ɡɔna	3.2840
ɡɔnah	3.2840
fɛrɑ	601.1887
fɛrɑy	8.0394
ɢ	36959.0922
ɢa	21421.5362
ɢal	1665.7788
ɢala	533.5924
ɢalam	199.0223
ɢalamm	0.3649
ɢalammu	0.3649
ɢe	1698.9833
ɢer	1097.4206
ɢerɛ	327.0541
ɢerɛm	92.3319
ɢerɛmɔ	65.5265
ɢerɛmɔv	0.4785
ɢerɛmɔva	0.4785
ɢerɛmɔvaj	0.4785
ɢerɛmɔvajj	0.4785
ɢerɛmɔvajja	0.4785
ɢerɛmɔvajjah	0.4785
ri	2363.0350
rip	13.7887
ripl	3.4778
riple	3.4778
rɑ	9519.3769
rɑm	98.1616
rɑmɔ	16.7324
rɑmɔr	2.0848
rɑmɔre	2.0848
fɛl	523.1040
fɛli	64.7545
fɛlis	6.1582
fɛlisi	6.1582
fɛlisit	6.1582
fɛlisity	6.1582
fɔ	3412.1850
fɔy	12.8206
raʔ	1824.3902
raʔy	346.1961
fɑy	202.5224
s	90720.8853
si	4696.6228
siy	1355.9908
siya	6.2497
siyah	6.2497
zɛh	557.4197
vɑ	11232.6279
vɑy	1116.5351
n	113468.5792
ne	194.5599
j	47871.8269
ju	3114.3547
jul	229.7812
julɑ	33.4561
julɑy	32.8951
jɔ	8500.9246
jɔv	4.5739
jɔve	2.1015
ʒi	31.3692
ʒiɡ	1.1133
ʒiɡu	1.1133
ʒiɡul	1.1133
ʒiɡulu	0.4312
ɡu	4332.8260
ɡuy	225.3143
pu	4056.7664
pun	56.5204
punz	18.8297
punzd	18.8297
punzda	18.8297
punzdah	18.8297
h	89029.9972
hɛ	7737.3592
hɛf	607.0096
hɛfd	48.9467
hɛfda	48.9467
hɛfdah	48.9467
hɛj	167.8619
hɛjd	41.2159
hɛjda	41.2159
hɛjdah	41.2159
pe	6175.4146
pem	1175.5773
pemɑ	1168.0438
pemɑn	1157.9690
pemɑnk	21.3766
pemɑnkɑ	21.3766
pemɑnkɑr	21.3766
pemɑnkɑrh	0.5211
pemɑnkɑrhɑ	0.5211
pemɑnkɑrhɑy	0.5211
t	81403.5907
tɛ	8546.8448
tɛr	2925.6475
tɛrɔ	329.3463
tɛrɔy	16.7385
hɛm	493.9189
hɛmi	4.8871
hɛmin	4.8871
hɛminɡ	4.8871
hɛminɡv	4.8871
hɛminɡve	4.8871
vaj	170.9678
vajh	155.6557
za	19212.3927
zar	1642.5129
zard	132.3275
zardp	0.8056
zardpe	0.2626
ʃu	1486.3473
ʃun	84.6676
ʃunz	9.1066
ʃunzd	9.1066
ʃunzda	9.1066
ʃunzdah	9.1066
pemɑnh	0.2603
pemɑnhɑ	0.2603
pemɑnhɑy	0.2603
ɢab	3564.7600
ɢabɑ	26.3239
ɢabɑy	23.6895
ja	16906.8967
jah	2227.4200
jɛ	5734.8283
jɛh	10.2239
zi	5195.8176
zib	695.9935
zibɑ	695.2114
zibɑr	1.4588
zibɑru	1.4588
zibɑruy	0.7793
lɑr	100.3232
lɑrv	5.3073
pɑ	9542.5214
pɑn	213.3418
pɑnz	76.6298
pɑnzd	76.6298
pɑnzda	76.6298
pɑnzdah	76.6298
tɛri	134.6681
tɛrin	11.8194
tɛrini	9.2822
tɛrinit	6.3934
tɛrinity	6.3934
pɔ	7067.0927
pɔb	0.2559
pɔbɔ	0.2559
pɔbɔy	0.2559
jɑ	10500.0868
jɑs	242.0956
jɑst	33.1884
jɑsti	33.1884
jɑstif	0.7674
jɑstifɑ	0.7674
jɑstifɑy	0.7674
pa	9807.3657
pah	405.9057
na	49731.1355
naʃ	3964.1773
naʃk	12.9727
naʃka	11.7534
naʃkan	5.2427
naʃkane	2.0707
vɔj	2399.5620
vɔju	2394.1016
vɔjuh	13.4188
ʃɑ	6762.5291
ʃɑn	829.1737
ʃɑnz	56.4360
ʃɑnzd	56.0637
ʃɑnzda	56.0637
ʃɑnzdah	56.0637
nu	1155.1223
nuz	57.4793
nuzd	56.3743
nuzda	56.3743
nuzdah	56.3743
d	146469.1842
da	33419.1305
dah	2873.5429
dɛ	5895.9860
dɛh	1505.5713
ʃɑnɡ	16.8378
ʃɑnɡh	10.8385
ʃɑnɡhɑ	10.8385
ʃɑnɡhɑy	10.8385
liv	128.7211
pɑy	1792.6979
lɑyv	4.2839
hi	4111.7357
hiy	65.2955
hiyu	49.8683
hiyun	1.4625
hiyund	1.4625
hiyundɑ	1.4625
hiyundɑy	0.7747
tɛrɑ	567.9778
tɛrɑm	103.6010
tɛrɑmv	5.3245
tɛrɑmvɑ	5.3245
tɛrɑmvɑy	0.5408
pɑyɑ	694.0250
pɑyɑp	1.7347
pɑyɑpɑ	1.7347
pɑyɑpɑy	1.7347
la	5176.7926
lan	384.2853
lanɡ	95.0758
lanɡa	33.9508
lanɡar	32.9047
lanɡarɡ	14.8085
lanɡarɡɑ	14.8085
lanɡarɡɑh	14.8085
pɔr	2957.2983
pɔrʃ	25.0382
pɔrʃɔ	1.9633
pɔrʃɔk	1.9633
pɔrʃɔku	1.9633
pɔrʃɔkuh	1.9633
tɔ	5133.2484
tɔl	100.3594
tɔls	4.0266
tɔlst	4.0266
tɔlstɔ	4.0266
tɔlstɔy	4.0266
x	77154.1216
xu	14756.2220
xuy	22.7491
siz	66.5203
sizd	66.5203
sizda	66.5203
sizdah	66.5203
ta	50113.8068
tav	4719.9271
tava	3231.1162
tavaj	1078.0774
tavajj	1078.0774
tavajjɔ	1078.0774
tavajjɔh	1078.0774
ɡav	129.3846
ɡavɑ	81.5714
ɡavɑh	77.3232
ʃɑy	2461.0202
ni	16399.4369
nik	451.3400
nikɔ	89.8196
nikɔl	80.2405
nikɔlɑ	42.1029
nikɔlɑy	9.7927
m	273444.8174
mɔ	59207.3782
mɔv	2223.4305
mɔva	1304.7684
mɔvaj	10.6389
mɔvajj	10.6389
mɔvajja	10.6389
mɔvajjah	10.6389
hij	8.4661
hijd	8.4661
hijda	8.4661
hijdah	8.4661
hif	4.5447
hifd	0.5612
hifda	0.5612
hifdah	0.5612
ɡi	2226.7127
ɡiy	230.0562
ɡiyɑ	219.4639
ɡiyɑh	217.1454
laɢ	209.9389
laɢv	107.2816
lɔk	18.8084
lɔkɔ	7.0469
lɔkɔm	7.0469
lɔkɔmɔ	7.0469
lɔkɔmɔt	7.0469
lɔkɔmɔti	7.0469
lɔkɔmɔtiv	7.0469
mɔt	12231.1563
mɔtɛ	6524.4929
mɔtɛɢ	62.1003
mɔtɛɢa	62.1003
mɔtɛɢay	47.9623
mɔtɛɢayy	47.9623
mɔtɛɢayyɛ	47.9623
mɔtɛɢayyɛr	47.9623
mɔtɛɢayyɛrh	10.7666
mɔtɛɢayyɛrhɑ	10.7666
mɔtɛɢayyɛrhɑy	10.0346
mɔtɛɢayyɛrhɑye	10.0346
vi	2243.5038
viy	217.7822
viyu	12.9183
rax	78.1914
raxt	73.6005
raxtʃ	5.6955
raxtʃu	5.6955
raxtʃuy	0.4463
vɑɡ	158.9611
vɑɡa	2.8134
vɑɡar	2.8134
vɑɡarɑ	2.8134
vɑɡarɑʔ	2.8134
tɑ	5256.4077
tɑy	390.6448
mɔn	3699.8052
mɔna	66.8462
mɔnaz	54.8554
mɔnazz	54.8554
mɔnazza	54.8554
mɔnazzah	1.8777
sɛ	17879.1984
sɛp	1046.7967
sɛpa	446.3471
sɛpah	12.9255
k	145546.6142
kɛ	14462.2657
kɛr	1072.5660
kɛrɑ	156.1750
kɛrɑw	20.5256
kɛrɑwl	20.5256
kɛrɑwly	20.5256
mɔr	8238.2704
mɔra	753.4579
mɔraf	6.8263
mɔraff	6.8263
mɔraffa	6.8263
mɔraffah	6.8263
ɡard	1357.5350
ɡardɛ	258.8602
ɡardɛʃ	169.9079
ɡardɛʃɡ	94.0718
ɡardɛʃɡɑ	1.9125
ɡardɛʃɡɑh	1.9125
lah	1362.2141
lahv	0.6804
pɛʒ	284.9149
pɛʒu	253.9385
pɛʒuh	253.9385
no	1651.5007
nop	5.8894
nopɑ	5.8894
nopɑy	1.4896
ji	1103.3474
jih	4.0612
rɛ	4570.1600
rɛf	96.9635
rɛfɑ	78.6841
rɛfɑh	61.2128
yɑl	777.3091
yɑll	765.3611
yɑllɑ	765.3611
yɑllɑh	7.4180
dav	814.1648
davɑ	248.7888
davɑz	148.3349
davɑzd	148.3349
davɑzda	148.3349
davɑzdah	148.3349
xɔ	25072.0213
xɔd	15847.6984
xɔdr	333.0013
xɔdra	0.2689
xɔdraʔ	0.2689
xɔdraʔy	0.2689
rɛz	400.7571
rɛzɛ	60.1423
rɛzɛr	60.1423
rɛzɛrv	60.1423
pɛr	917.2457
pɛru	58.1803
pɔrɔ	644.8740
pɔrɔv	31.3815
pɔrr	51.0406
pɔrru	41.7292
zir	1883.2329
zirɛ	15.4700
zirɛk	2.7283
zirɛkɑ	2.7283
zirɛkɑh	2.7283
nɛ	30747.8455
nɛɡ	5114.1118
nɛɡa	2794.2870
nɛɡah	1729.8235
ru	13941.9251
ruz	5010.6291
ruzb	8.8607
ruzbɛ	8.8607
ruzbɛh	8.8607
nuʃ	335.3436
nuʃi	275.2115
nuʃid	271.2784
nuʃida	257.5465
nuʃidan	255.6519
nuʃidani	226.2401
nuʃidanih	0.8249
nuʃidaniha	0.2514
lɑv	29.9427
ziy	2347.6756
ziyɑ	2347.6756
ziyɑr	30.2751
ziyɑra	30.2751
ziyɑrat	30.2751
ziyɑratɡ	1.6489
ziyɑratɡɑ	1.6489
ziyɑratɡɑh	1.6489
hɑ	12239.9570
hɑy	210.0436
hɑyb	6.4070
hɑybu	4.3558
hɑybur	4.3558
hɑybury	4.3558
pi	8564.9705
pih	1.3453
ɡah	64.7083
ɡahɡ	9.6465
ɡahɡɑ	8.8052
ɡahɡɑh	8.8052
vɑl	1611.0694
vɑll	7.8843
vɑllɑ	7.8843
vɑllɑh	7.3082
mɔta	2101.2916
mɔtav	773.4989
mɔtava	733.3362
mɔtavaj	706.4533
mɔtavajj	706.4533
mɔtavajjɛ	700.6168
mɔtavajjɛh	700.6168
dɑ	47675.6588
dɑy	254.9005
dɑyr	67.7422
dɑyrɛ	67.7422
dɑyrɛk	1.0821
dɑyrɛkt	1.0821
dɑyrɛktɔ	1.0821
dɑyrɛktɔr	1.0821
dɑyrɛktɔry	1.0821
ɡɔr	2440.2358
ɡɔru	1525.5232
ɡɔruh	1517.2619
par	5408.3916
para	753.5104
paras	263.7880
parast	263.7880
parastɛ	20.7799
parastɛʃ	20.7799
parastɛʃɡ	3.6283
parastɛʃɡɑ	3.6283
parastɛʃɡɑh	3.6283
nɑ	9937.3359
nɑʔ	192.1998
nɑʔɑ	22.3593
nɑʔɑɡ	2.9324
nɑʔɑɡa	1.7191
nɑʔɑɡah	1.7191
xɔʃ	4269.0268
xɔʃb	234.6878
xɔʃbu	9.4742
xɔʃbuy	0.6007
ma	54269.2625
maɡ	238.4716
maɡa	215.1007
maɡar	185.3988
maɡarn	0.8843
maɡarna	0.8843
çar	599.9512
çarɑ	4.9062
çarɑɡ	3.1856
çarɑɡɑ	3.1856
çarɑɡɑh	3.1856
nɑy	153.5243
zɔ	581.8321
zɔm	24.4413
zɔmɔ	12.9208
zɔmɔr	6.7136
zɔmɔrr	6.7136
zɔmɔrrɔ	6.7136
zɔmɔrrɔd	6.7136
parv	1371.8845
parva	799.7068
parvar	217.0336
parvarɛ	179.6282
parvarɛʃ	179.6282
parvarɛʃɡ	11.1061
parvarɛʃɡɑ	11.1061
parvarɛʃɡɑh	11.1061
nay	804.6337
nayɑ	396.7520
nayɑy	42.4634
ɡal	219.5738
ɡalu	86.2462
ɡaluɡ	3.1281
ɡaluɡɑ	3.1281
ɡaluɡɑh	3.1281
hɔ	5828.0077
hɔy	8.9054
hu	500.9109
huy	8.9054
ku	4540.5661
kut	410.0743
kuta	6.6081
kutah	6.6081
çɑh	122.4526
yah	224.4186
yahy	4.8160
yahyɑ	4.8160
nɑɡ	152.1528
nɑɡa	110.7742
nɑɡah	110.7742
hɛz	1586.5945
hɛzɑ	1252.8632
hɛzɑr	1245.4476
hɛzɑrt	12.6669
hɛzɑrtu	6.9802
hɛzɑrtuy	1.0484
nɛm	17327.6575
nɛmi	16534.3674
nɛmiy	1582.7331
nɛmiyɑ	1487.7922
nɛmiyɑy	75.5103
ki	2657.6154
kim	94.3702
kimç	0.7296
kimçɪ	0.7296
ɡari	98.0099
ɡariv	1.4404
ɡɛ	8490.9985
ɡɛr	7620.1720
ɡɛri	298.5824
ɡɛriv	1.4404
hɔn	974.9386
hɔnd	6.0296
hɔndɑ	6.0296
hɔndɑy	0.3185
su	4427.8334
suy	355.1791
nɔ	3651.6424
nɔv	204.4919
nɔvɑ	151.6614
nɔvɑh	7.8952
çahɑrr	13.2153
çahɑrrɑ	13.2153
çahɑrrɑh	13.2153
tah	3577.5090
var	1135.6867
varz	676.1457
varzɛ	460.6083
varzɛʃ	460.0315
varzɛʃɡ	90.9101
varzɛʃɡɑ	90.9101
varzɛʃɡɑh	90.9101
zɑ	1698.0402
zɑy	99.7977
zɑyɛ	58.5358
zɑyɛʃ	4.5772
zɑyɛʃɡ	0.4818
zɑyɛʃɡɑ	0.4818
zɑyɛʃɡɑh	0.4818
pan	1874.3177
panɑ	200.7931
panɑh	199.3092
kɑ	23595.7324
kɑm	1668.4360
kɑmi	130.3600
kɑmiy	120.6692
kɑmiyu	16.9261
kɑmiyun	16.9261
kɑmiyuni	3.1680
kɑmiyunit	0.2976
kɑmiyunity	0.2976
ʔ	231076.1012
ʔɛ	58990.4718
ʔɛb	1148.0018
ʔɛbr	260.5964
ʔɛbrɑ	200.8621
ʔɛbrɑz	106.6246
ʔɛbrɑza	0.3589
ʔɛbrɑzaʃ	0.3589
fɔr	2862.1768
fɔru	1814.3799
fɔruʃ	818.8228
fɔruʃɡ	162.7373
fɔruʃɡɑ	162.7373
fɔruʃɡɑh	162.7373
dar	13177.8935
darb	1946.2832
darbi	64.2142
darbiy	64.2142
darbiyɑ	63.3724
darbiyɑy	3.1322
sa	28602.1437
saʔ	1350.7566
saʔy	1157.2310
ʔɔ	15910.6924
ʔɔk	440.0924
ʔɔke	117.8416
fɔrud	617.6892
fɔrudɡ	450.5590
fɔrudɡɑ	450.2326
fɔrudɡɑh	449.7741
sɑ	20596.0938
sɑr	248.6477
sɑrɑ	164.7634
sɑrɑy	1.4707
xɑ	21725.5772
xɑy	14.2696
sɑm	403.5257
sɑmu	61.7162
sɑmur	36.1424
sɑmurɑ	36.1424
sɑmurɑy	0.2537
sar	10256.5601
sara	1187.1406
sarab	0.6622
saraba	0.6622
nam	3013.7426
namɑ	1990.7947
namɑy	1639.5564
mɑ	15506.7990
mɑr	2315.9976
mɑrj	11.3957
mɑrjɛ	6.4102
mɑrjɛr	6.4102
mɑrjɛry	6.4102
juy	88.7085
jav	2523.6766
javv	46.0206
javvi	45.1329
to	3470.7346
toj	62.9883
toji	62.9883
tojih	62.9883
ʔɛs	11597.6801
ʔɛsp	565.8837
ʔɛspɛ	133.3674
ʔɛspɛr	89.8691
ʔɛspɛre	24.0880
pɛɡ	26.5324
pɛɡɑ	7.3951
pɛɡɑh	4.6937
nɑd	218.4686
nɑdɛ	68.0392
nɑdɛr	66.6943
nɑdɛra	1.0462
fa	18828.1644
fat	87.3804
fatɑ	4.6687
puh	1.2679
ɢɔ	5162.4750
ɢɔr	1924.3519
ɢɔrb	1358.2195
ɢɔrbɑ	1324.2393
ɢɔrbɑn	1324.2393
ɢɔrbɑnɡ	2.4198
ɢɔrbɑnɡɑ	2.4198
ɢɔrbɑnɡɑh	2.4198
ɡɔnɑ	330.4929
ɡɔnɑh	330.0715
xa	10362.9590
xal	1069.9052
xalv	43.0668
xalva	43.0668
xalvat	43.0668
xalvatɡ	1.1423
xalvatɡɑ	1.1423
xalvatɡɑh	1.1423
xɛ	1407.6479
xɛp	12.7449
xɛpɛ	12.7449
xɛpɛl	12.7449
xɛpɛlu	1.4000
ɡɔz	4481.8141
ɡɔza	1672.4221
ɡɔzar	346.0170
ɡɔzarɡ	22.6737
ɡɔzarɡɑ	22.6737
ɡɔzarɡɑh	22.6737
pɑd	838.4955
pɑdɛ	572.3247
pɑdɛʃ	554.6392
pɑdɛʃɑ	554.6392
pɑdɛʃɑh	554.6392
ɢad	2247.5256
ɢada	927.6318
ɢadam	563.9769
ɢadamɡ	2.2508
ɢadamɡɑ	2.2508
ɢadamɡɑh	2.2508
pɛʒuhɛ	248.7329
pɛʒuhɛʃ	248.7329
pɛʒuhɛʃɡ	59.3606
pɛʒuhɛʃɡɑ	10.8028
pɛʒuhɛʃɡɑh	10.8028
sɑn	754.3176
sɑnj	7.3397
sɑnje	7.3397
yu	502.2471
taval	355.3199
tavall	355.3199
tavallɑ	1.3732
rub	494.0082
rubɛ	294.5737
rubɛr	247.5733
rubɛrɑ	48.4609
rubɛrɑh	44.3508
ʔɔd	40.3774
ʔɔda	1.5867
ʔɔday	0.7633
rus	1899.8496
rusi	335.4284
rusiy	230.3993
rusiyɑ	0.5657
rusiyɑh	0.5657
ʃɑh	1334.1350
ʃɑha	36.5237
ʃɑhan	33.9331
ʃɑhanʃ	33.9331
ʃɑhanʃɑ	33.9331
ʃɑhanʃɑh	33.9331
hɑl	8389.9316
hɑli	475.0691
hɑlid	5.0978
hɑlide	4.4934
nur	511.4318
nurɛ	3.5618
nurɛm	1.0923
nurɛmɑ	1.0923
nurɛmɑh	0.6483
kuh	414.0022
kuhn	31.8639
kuhna	31.8639
kuhnav	31.8639
kuhnava	31.8639
kuhnavar	31.8639
kuhnavard	31.8639
kuhnavardh	0.2620
kuhnavardha	0.2620
panj	1457.6513
panjɑ	147.6017
panjɑh	136.9331
rud	549.0798
ruda	22.2099
rudar	8.3232
rudarr	6.7252
rudarru	6.7252
mɛ	9876.2210
mɛt	894.9566
mɛtr	817.2715
mɛtrɔ	103.2653
mɛtrɔs	2.7158
mɛtrɔsi	2.7158
mɛtrɔsit	2.7158
mɛtrɔsity	2.7158
dɔ	26716.6530
dɔr	6341.0820
dɔrɔ	4372.9217
dɔrɔt	16.1774
dɔrɔty	1.9482
dɔrt	6.4821
dɔrty	1.9482
pɛrs	78.3453
pɛrsp	30.8352
pɛrspɛ	0.5605
pɛrspɛk	0.5605
pɛrspɛkt	0.5605
pɛrspɛkti	0.5605
pɛrspɛktiv	0.5605
naf	4669.9127
nafy	9.7725
di	13156.1951
dir	777.1819
dirp	0.3933
dirpɑ	0.3933
dirpɑy	0.3933
taf	573.6340
tafa	100.4442
tafar	15.9462
tafarr	15.9462
tafarrɔ	15.9462
tafarrɔj	4.5215
tafarrɔjɡ	3.8009
tafarrɔjɡɑ	3.8009
tafarrɔjɡɑh	3.8009
siyɑ	1349.7410
siyɑh	628.5236
xe	2153.2308
xer	333.0305
xerɔ	0.6444
xerɔl	0.6444
xerɔll	0.6444
xerɔllɑ	0.6444
xerɔllɑh	0.6444
mɛh	1355.1605
mah	3986.5247
zɛn	5885.3358
zɛnh	1.4128
zɛnhɑ	1.4128
zɛnhɑr	1.4128
zɛnhɑrɡ	1.4128
zɛnhɑrɡɑ	1.4128
zɛnhɑrɡɑh	1.4128
b	240179.3611
bi	20571.6529
biy	7818.6689
biyɑ	7325.4591
biyɑy	995.1529
tavallɔ	353.9467
tavallɔd	353.9467
tavallɔdɡ	0.4763
tavallɔdɡɑ	0.4763
tavallɔdɡɑh	0.4763
sal	922.4434
salɑ	510.1691
salɑl	0.6304
salɑla	0.6304
tavaɢ	168.8405
tavaɢɢ	168.8405
tavaɢɢɔ	168.8405
tavaɢɢɔf	114.4099
tavaɢɢɔfɡ	2.6161
tavaɢɢɔfɡɑ	2.6161
tavaɢɢɔfɡɑh	2.6161
ɡɛro	403.5981
xav	45.3490
xava	1.2522
xaval	1.2522
te	631.6420
vɑh	594.3233
nɔʔ	73.9314
nɔʔɑ	37.2483
nɔʔɑh	13.4081
bɑ	37136.7567
bɑz	9695.8712
bɑzd	375.5517
bɑzdɛ	21.2156
bɑzdɛh	21.2156
ɡɔm	1052.9145
ɡɔmr	58.0026
ɡɔmrɑ	30.4822
ɡɔmrɑh	30.4822
ba	53734.9684
bar	20516.2217
barn	1377.6430
barnɛ	76.6759
barnɛm	76.6759
barnɛmi	76.6759
barnɛmiy	20.9680
barnɛmiyɑ	19.7812
barnɛmiyɑy	1.1521
ɡɑh	337.9505
pɔl	1603.7763
pɔli	1153.9154
pɛl	487.8188
pɛle	53.7581
panɑɡ	0.4234
panɑɡɑ	0.4234
panɑɡɑh	0.4234
ɡij	122.5755
ɡijɡ	3.9740
ɡijɡɑ	3.9740
ɡijɡɑh	3.9740
dɔb	1799.6351
dɔbe	80.0188
pɑl	133.2147
pɑlɑ	39.9308
pɑlɑy	28.6315
pɑlɑyɛ	28.6315
pɑlɑyɛʃ	28.6315
pɑlɑyɛʃɡ	17.7024
pɑlɑyɛʃɡɑ	17.7024
pɑlɑyɛʃɡɑh	17.7024
lim	69.8517
limu	52.6652
tɔr	1796.2075
tɔra	13.4792
tu	5288.1769
tur	646.4569
tura	107.6069
part	467.9675
partɡ	12.5424
partɡɑ	12.5424
partɡɑh	12.5424
ʔo	1007.6442
ʔol	76.9747
ʔoli	13.4937
ʔoliy	13.4937
ʔoliya	6.9360
dɔru	932.0854
dɔruɢ	812.2767
dɔruɢɡ	95.1603
dɔruɢɡu	95.1603
dɔruɢɡuy	17.0028
nurɔ	3.7119
nurɔl	2.0788
nurɔll	2.0788
nurɔllɑ	2.0788
nurɔllɑh	2.0788
zɑd	437.0972
zɑdɡ	24.4436
zɑdɡɑ	24.4436
zɑdɡɑh	24.4436
mɛk	216.8333
mɛkz	127.2471
mɛkzi	127.2471
mɛkzik	127.2471
mɛkzikɔ	14.9689
mɛkzikɔs	0.9829
mɛkzikɔsi	0.9829
mɛkzikɔsit	0.9829
mɛkzikɔsity	0.9829
ha	57175.0855
hay	720.5046
panɑhɡ	62.4096
panɑhɡɑ	62.4096
panɑhɡɑh	62.4096
rɑd	268.8812
rɑdi	217.0107
rɑdiy	202.2742
rɑdiyɔ	197.2026
rɑdiyɔʔ	58.8000
rɑdiyɔʔa	12.6397
rɑdiyɔʔac	12.6397
rɑdiyɔʔact	12.6397
rɑdiyɔʔacti	12.6397
rɑdiyɔʔactiv	12.6397
pɔp	10.3101
pɔpɛ	1.9785
pɔpɛs	0.4895
pɔpɛsk	0.4895
pɔpɛski	0.4895
pɔpɛskiy	0.4895
pɔpɛskiyu	0.4895
lu	1006.4859
lul	309.0446
lulu	5.7600
zɔmɔrrɔdi	1.1039
ʃi	6269.6719
ʃir	5246.7798
ʃirk	0.9108
ʃirku	0.9108
ʃirkuh	0.9108
taʃ	1258.2134
taʃɑ	6.8945
taʃɑb	6.8945
taʃɑbɔ	6.8945
taʃɑbɔh	6.8945
kuy	43.2983
sɔ	13769.0973
sɔk	206.3392
sɔkn	6.1717
sɔknɑ	6.1717
mɛtrɔɡ	0.3996
mɛtrɔɡɔ	0.3996
mɛtrɔɡɔl	0.3996
mɛtrɔɡɔld	0.3996
mɛtrɔɡɔldv	0.3996
mɛtrɔɡɔldvi	0.3996
mɛtrɔɡɔldvin	0.3996
mɛtrɔɡɔldvinm	0.3996
mɛtrɔɡɔldvinmɑ	0.3996
mɛtrɔɡɔldvinmɑy	0.3996
mɛtrɔɡɔldvinmɑyɛ	0.3996
mɛtrɔɡɔldvinmɑyɛr	0.3996
ʔɛl	2847.7634
ʔɛlɑ	242.0641
ʔɛlɑh	132.5719
zis	160.6002
zist	160.6002
zistɡ	14.3773
zistɡɑ	14.3773
zistɡɑh	14.3773
ɡɛrɛ	4506.8243
ɡɛrɛh	77.1442
ɡarɛ	90.5650
ɢay	12.7575
ɢayy	3.8546
