key	freq
ɛlisity	6.1582
fɛlisity	6.1582
fɔy	10.3310
ʔy	1448.4120
aʔy	1448.4120
raʔy	343.1808
fɑy	7.6385
yah	9.6661
iyah	9.6661
siyah	6.2497
zɛh	110.7040
vɑy	35.8908
ne	55.7567
julɑy	31.8956
jɔve	2.1015
lu	1056.6366
ulu	452.3724
ɡulu	0.4312
iɡulu	0.4312
ʒiɡulu	0.4312
ɡuy	27.5680
nzdah	89.5156
unzdah	24.2316
punzdah	17.5957
fdah	25.7117
ɛfdah	25.1505
hɛfdah	25.1505
jdah	28.9050
ɛjdah	22.9642
hɛjdah	22.9642
hɑy	69.3162
rhɑy	0.5211
ɑrhɑy	0.5211
kɑrhɑy	0.5211
nkɑrhɑy	0.5211
ɑnkɑrhɑy	0.5211
mɑnkɑrhɑy	0.5211
emɑnkɑrhɑy	0.5211
pemɑnkɑrhɑy	0.5211
ɛrɔy	16.1022
tɛrɔy	16.1022
ɡve	4.8871
nɡve	4.8871
inɡve	4.8871
minɡve	4.8871
ɛminɡve	4.8871
hɛminɡve	4.8871
jh	140.6558
ajh	140.6558
vajh	140.6558
dpe	0.2626
rdpe	0.2626
ardpe	0.2626
zardpe	0.2626
ʃunzdah	6.6359
nhɑy	0.2603
ɑnhɑy	0.2603
mɑnhɑy	0.2603
emɑnhɑy	0.2603
pemɑnhɑy	0.2603
bɑy	156.5234
abɑy	0.6563
ɢabɑy	0.6563
jɛh	808.6176
ruy	2736.0063
ɑruy	0.3634
bɑruy	0.3634
ibɑruy	0.3634
zibɑruy	0.3634
rv	172.7785
ɑrv	5.3073
lɑrv	5.3073
ɑnzdah	65.2839
pɑnzdah	43.2736
nity	6.6910
inity	6.3934
rinity	6.3934
ɛrinity	6.3934
tɛrinity	6.3934
bɔy	231.4536
ɔbɔy	0.2559
pɔbɔy	0.2559
ifɑy	0.7674
tifɑy	0.7674
stifɑy	0.7674
ɑstifɑy	0.7674
jɑstifɑy	0.7674
pah	13.0520
ane	2.0707
kane	2.0707
ʃkane	2.0707
aʃkane	2.0707
naʃkane	2.0707
uh	2022.6670
juh	13.4188
ɔjuh	13.4188
vɔjuh	13.4188
ʃɑnzdah	22.0103
uzdah	18.2311
nuzdah	18.2311
ɡhɑy	10.8385
nɡhɑy	10.8385
ɑnɡhɑy	10.8385
ʃɑnɡhɑy	10.8385
iv	315.1452
liv	24.8026
pɑy	300.8845
yv	25.4870
ɑyv	25.4870
lɑyv	11.1968
dɑy	7.7791
ndɑy	1.0932
undɑy	0.7747
yundɑy	0.7747
iyundɑy	0.7747
hiyundɑy	0.7747
mvɑy	0.5408
ɑmvɑy	0.5408
rɑmvɑy	0.5408
ɛrɑmvɑy	0.5408
tɛrɑmvɑy	0.5408
ɑpɑy	2.6641
yɑpɑy	1.7347
ɑyɑpɑy	1.7347
pɑyɑpɑy	1.7347
ɡɑh	6437.1718
rɡɑh	173.3948
arɡɑh	87.3937
ɡarɡɑh	14.2499
nɡarɡɑh	14.2499
anɡarɡɑh	14.2499
lanɡarɡɑh	14.2499
kuh	296.8482
ɔkuh	78.3498
ʃɔkuh	78.3498
rʃɔkuh	1.9633
ɔrʃɔkuh	1.9633
pɔrʃɔkuh	1.9633
tɔy	4.0266
stɔy	4.0266
lstɔy	4.0266
ɔlstɔy	4.0266
tɔlstɔy	4.0266
xuy	19.3426
izdah	39.0920
sizdah	39.0920
ɔh	1047.9447
jɔh	971.5672
jjɔh	971.5672
ajjɔh	971.5672
vajjɔh	971.5672
avajjɔh	971.5672
tavajjɔh	971.5672
vɑh	77.4816
avɑh	10.0762
ɡavɑh	10.0762
ʃɑy	4.6406
ɔlɑy	9.7927
kɔlɑy	9.7927
ikɔlɑy	9.7927
nikɔlɑy	9.7927
ijdah	5.9408
hijdah	5.9408
ifdah	0.5612
hifdah	0.5612
yɑh	540.9735
iyɑh	540.6179
ɡiyɑh	92.6563
ɢv	102.7428
aɢv	102.7428
laɢv	102.7428
tiv	126.1304
ɔtiv	7.0469
mɔtiv	7.0469
ɔmɔtiv	7.0469
kɔmɔtiv	7.0469
ɔkɔmɔtiv	7.0469
lɔkɔmɔtiv	7.0469
ye	38.0269
ɑye	10.0346
hɑye	10.0346
rhɑye	10.0346
ɛrhɑye	10.0346
yɛrhɑye	10.0346
yyɛrhɑye	10.0346
ayyɛrhɑye	10.0346
ɢayyɛrhɑye	10.0346
ɛɢayyɛrhɑye	10.0346
tɛɢayyɛrhɑye	10.0346
ɔtɛɢayyɛrhɑye	10.0346
mɔtɛɢayyɛrhɑye	10.0346
yu	178.7245
iyu	116.0948
viyu	13.2260
ʃuy	29.2167
tʃuy	0.7379
xtʃuy	0.4463
axtʃuy	0.4463
raxtʃuy	0.4463
ʔ	14249.7680
ɑʔ	2010.7259
rɑʔ	98.1541
arɑʔ	11.6009
ɡarɑʔ	1.2663
ɑɡarɑʔ	1.2663
vɑɡarɑʔ	1.2663
tɑy	50.7704
zah	2.3453
zzah	1.8777
azzah	1.8777
nazzah	1.8777
ɔnazzah	1.8777
mɔnazzah	1.8777
ɛpah	6.1249
sɛpah	6.1249
wly	20.5256
ɑwly	20.5256
rɑwly	20.5256
ɛrɑwly	20.5256
kɛrɑwly	20.5256
fah	6.8263
ffah	6.8263
affah	6.8263
raffah	6.8263
ɔraffah	6.8263
mɔraffah	6.8263
ʃɡɑh	1661.3537
ɛʃɡɑh	1181.5087
dɛʃɡɑh	1.9125
rdɛʃɡɑh	1.9125
ardɛʃɡɑh	1.9125
ɡardɛʃɡɑh	1.9125
hv	76.3078
ahv	76.3078
lahv	0.6804
ʒuh	2.1976
ɛʒuh	2.1976
pɛʒuh	2.1976
w	21.3451
ɑw	19.9172
çɑw	13.3368
opɑy	1.4896
nopɑy	1.4896
ih	1908.6778
jih	268.4752
fɑh	51.1500
ɛfɑh	51.1500
rɛfɑh	51.1500
ɑllɑh	20.0034
yɑllɑh	7.4180
vɑzdah	90.5090
avɑzdah	90.5090
davɑzdah	90.5090
draʔy	0.2689
ɔdraʔy	0.2689
xɔdraʔy	0.2689
ɛrv	82.3754
zɛrv	57.7069
ɛzɛrv	57.7069
rɛzɛrv	57.7069
ru	1605.4056
ɛru	200.1857
pɛru	31.3815
ɔv	65.6891
rɔv	31.3815
ɔrɔv	31.3815
pɔrɔv	31.3815
rru	45.1033
ɔrru	39.4352
pɔrru	39.4352
kɑh	21.5033
ɛkɑh	5.1801
rɛkɑh	2.2880
irɛkɑh	2.2880
zirɛkɑh	2.2880
ɡah	1049.6362
ɛɡah	1045.1142
nɛɡah	1045.1142
bɛh	145.4343
zbɛh	8.8607
uzbɛh	8.8607
ruzbɛh	8.8607
iha	0.2514
niha	0.2514
aniha	0.2514
daniha	0.2514
idaniha	0.2514
ʃidaniha	0.2514
uʃidaniha	0.2514
nuʃidaniha	0.2514
ɑv	287.0442
lɑv	14.5080
tɡɑh	896.4438
atɡɑh	57.0353
ratɡɑh	1.6489
ɑratɡɑh	1.6489
yɑratɡɑh	1.6489
iyɑratɡɑh	1.6489
ziyɑratɡɑh	1.6489
ury	4.3558
bury	4.3558
ybury	4.3558
ɑybury	4.3558
hɑybury	4.3558
pih	1.3453
hɡɑh	62.4874
ahɡɑh	4.6289
ɡahɡɑh	4.6289
vɑllɑh	7.3082
jjɛh	649.7792
ajjɛh	649.7792
vajjɛh	649.7792
avajjɛh	649.7792
tavajjɛh	649.7792
ɔtavajjɛh	649.7792
mɔtavajjɛh	649.7792
ɔry	1.0821
tɔry	1.0821
ktɔry	1.0821
ɛktɔry	1.0821
rɛktɔry	1.0821
yrɛktɔry	1.0821
ɑyrɛktɔry	1.0821
dɑyrɛktɔry	1.0821
ruh	1555.4613
ɔruh	1195.1680
ɡɔruh	1195.1680
tɛʃɡɑh	3.6283
stɛʃɡɑh	3.6283
astɛʃɡɑh	3.6283
rastɛʃɡɑh	3.6283
arastɛʃɡɑh	3.6283
parastɛʃɡɑh	3.6283
ɑɡah	4.0954
ʔɑɡah	3.0051
ɑʔɑɡah	1.7191
nɑʔɑɡah	1.7191
buy	232.1518
ʃbuy	0.6007
ɔʃbuy	0.6007
xɔʃbuy	0.6007
maɡarna	0.8843
ɑɡɑh	371.6248
rɑɡɑh	271.9589
arɑɡɑh	3.1856
çarɑɡɑh	3.1856
d	160407.4418
ɔd	12092.4736
rɔd	19.1679
rrɔd	8.5483
ɔrrɔd	5.6097
mɔrrɔd	5.6097
ɔmɔrrɔd	5.6097
zɔmɔrrɔd	5.6097
rɛʃɡɑh	8.9773
arɛʃɡɑh	8.9773
varɛʃɡɑh	8.9773
rvarɛʃɡɑh	8.9773
arvarɛʃɡɑh	8.9773
parvarɛʃɡɑh	8.9773
yɑy	992.6689
ayɑy	18.9681
nayɑy	18.9681
uɡɑh	100.3452
luɡɑh	3.1281
aluɡɑh	3.1281
ɡaluɡɑh	3.1281
hɔy	8.9054
huy	8.9054
tah	154.5751
utah	6.6081
kutah	6.6081
çɑh	114.9067
ɑ	70751.0653
yɑ	7657.4834
hyɑ	50.2249
ahyɑ	29.1162
yahyɑ	4.8160
nɑɡah	1.0903
tuy	1.0484
rtuy	1.0484
ɑrtuy	1.0484
zɑrtuy	1.0484
ɛzɑrtuy	1.0484
hɛzɑrtuy	1.0484
iyɑy	973.4425
miyɑy	570.9295
ɛmiyɑy	60.1524
nɛmiyɑy	60.1524
çɪ	0.7296
mçɪ	0.7296
imçɪ	0.7296
kimçɪ	0.7296
riv	36.4906
ariv	2.0323
ɡariv	1.4404
ɛriv	1.4404
ɡɛriv	1.4404
ɔndɑy	0.3185
hɔndɑy	0.3185
suy	354.3944
ɔvɑh	7.8952
nɔvɑh	7.8952
rɑh	3353.3001
rrɑh	97.6143
ɑrrɑh	13.2153
hɑrrɑh	13.2153
ahɑrrɑh	13.2153
çahɑrrɑh	13.2153
zɛʃɡɑh	101.9971
rzɛʃɡɑh	90.9101
arzɛʃɡɑh	90.9101
varzɛʃɡɑh	90.9101
yɛʃɡɑh	161.3026
ɑyɛʃɡɑh	161.3026
zɑyɛʃɡɑh	0.4818
nɑh	339.6765
anɑh	91.1273
panɑh	91.1273
unity	0.2976
yunity	0.2976
iyunity	0.2976
miyunity	0.2976
ɑmiyunity	0.2976
kɑmiyunity	0.2976
ʃ	65636.8146
aʃ	30620.7176
zaʃ	692.1214
ɑzaʃ	160.8154
rɑzaʃ	4.7939
brɑzaʃ	0.3589
ɛbrɑzaʃ	0.3589
ʔɛbrɑzaʃ	0.3589
uʃɡɑh	149.6259
ruʃɡɑh	149.6259
ɔruʃɡɑh	149.6259
fɔruʃɡɑh	149.6259
biyɑy	402.5131
rbiyɑy	0.5731
arbiyɑy	0.5731
darbiyɑy	0.5731
saʔy	1105.2312
ke	642.3303
ɔke	117.8416
ʔɔke	117.8416
dɡɑh	848.8642
udɡɑh	442.0548
rudɡɑh	442.0548
ɔrudɡɑh	442.0548
fɔrudɡɑh	442.0548
ɑrɑy	1.4707
sɑrɑy	1.4707
xɑy	2637.0953
urɑy	2.4250
murɑy	2.4250
ɑmurɑy	0.2537
sɑmurɑy	0.2537
ba	5.4196
aba	0.6622
raba	0.6622
araba	0.6622
saraba	0.6622
mɑy	142.5174
amɑy	36.1296
namɑy	36.1296
jɛry	6.4102
rjɛry	6.4102
ɑrjɛry	6.4102
mɑrjɛry	6.4102
juy	46.1320
i	230053.8284
vi	4611.7132
vvi	45.6807
avvi	45.6807
javvi	41.7838
ojih	54.0566
tojih	54.0566
ɛre	24.0880
pɛre	24.0880
spɛre	24.0880
ɛspɛre	24.0880
ʔɛspɛre	24.0880
ɛɡɑh	1701.7837
pɛɡɑh	4.6937
ra	23.2310
ɛra	1.1166
dɛra	0.6989
ɑdɛra	0.6989
nɑdɛra	0.6989
tɑ	3624.5648
atɑ	152.4551
fatɑ	9.0566
puh	1.2679
nɡɑh	87.8538
ɑnɡɑh	58.5590
bɑnɡɑh	3.4747
rbɑnɡɑh	2.4198
ɔrbɑnɡɑh	2.4198
ɢɔrbɑnɡɑh	2.4198
ɔnɑh	209.4083
ɡɔnɑh	209.4083
vatɡɑh	1.1423
lvatɡɑh	1.1423
alvatɡɑh	1.1423
xalvatɡɑh	1.1423
ɛlu	1.4000
pɛlu	1.4000
ɛpɛlu	1.4000
xɛpɛlu	1.4000
zarɡɑh	19.9459
ɔzarɡɑh	19.9459
ɡɔzarɡɑh	19.9459
ʃɑh	850.4052
ɛʃɑh	343.4536
dɛʃɑh	343.4536
ɑdɛʃɑh	343.4536
pɑdɛʃɑh	343.4536
mɡɑh	49.6070
amɡɑh	2.2508
damɡɑh	2.2508
adamɡɑh	2.2508
ɢadamɡɑh	2.2508
hɛʃɡɑh	10.8028
uhɛʃɡɑh	10.8028
ʒuhɛʃɡɑh	10.8028
ɛʒuhɛʃɡɑh	10.8028
pɛʒuhɛʃɡɑh	10.8028
je	12.2560
nje	7.3397
ɑnje	7.3397
sɑnje	7.3397
lɑ	7972.2589
llɑ	865.5928
allɑ	25.9100
vallɑ	1.3732
avallɑ	1.3732
tavallɑ	1.3732
ɛrɑh	25.6179
bɛrɑh	25.6179
ubɛrɑh	25.6179
rubɛrɑh	25.6179
ay	3.4788
day	0.7633
ɔday	0.7633
ʔɔday	0.7633
siyɑh	447.9616
usiyɑh	0.5657
rusiyɑh	0.5657
nʃɑh	14.4232
anʃɑh	14.4232
hanʃɑh	14.4232
ɑhanʃɑh	14.4232
ʃɑhanʃɑh	14.4232
ide	4.4934
lide	4.4934
ɑlide	4.4934
hɑlide	4.4934
mɑh	1314.1762
ɛmɑh	0.6483
rɛmɑh	0.6483
urɛmɑh	0.6483
nurɛmɑh	0.6483
dha	7.5720
rdha	0.2620
ardha	0.2620
vardha	0.2620
avardha	0.2620
navardha	0.2620
hnavardha	0.2620
uhnavardha	0.2620
kuhnavardha	0.2620
jɑh	153.2564
njɑh	130.8425
anjɑh	130.8425
panjɑh	130.8425
arru	5.6681
darru	5.6681
udarru	5.6681
rudarru	5.6681
ɔsity	3.6988
rɔsity	2.7158
trɔsity	2.7158
ɛtrɔsity	2.7158
mɛtrɔsity	2.7158
ɔty	1.9482
rɔty	1.9482
ɔrɔty	1.9482
dɔrɔty	1.9482
rty	1.9482
ɔrty	1.9482
dɔrty	1.9482
ktiv	8.1949
ɛktiv	0.5605
pɛktiv	0.5605
spɛktiv	0.5605
rspɛktiv	0.5605
ɛrspɛktiv	0.5605
pɛrspɛktiv	0.5605
fy	9.7725
afy	9.7725
nafy	9.7725
rpɑy	3.5615
irpɑy	0.3933
dirpɑy	0.3933
jɡɑh	4.2918
ɔjɡɑh	3.8009
rɔjɡɑh	3.8009
rrɔjɡɑh	3.8009
arrɔjɡɑh	3.8009
farrɔjɡɑh	3.8009
afarrɔjɡɑh	3.8009
tafarrɔjɡɑh	3.8009
rɔllɑh	17.2303
erɔllɑh	0.6444
xerɔllɑh	0.6444
mɛh	137.1187
mah	137.1187
ɑrɡɑh	79.5358
hɑrɡɑh	1.4128
nhɑrɡɑh	1.4128
ɛnhɑrɡɑh	1.4128
zɛnhɑrɡɑh	1.4128
ɔdɡɑh	0.4763
lɔdɡɑh	0.4763
llɔdɡɑh	0.4763
allɔdɡɑh	0.4763
vallɔdɡɑh	0.4763
avallɔdɡɑh	0.4763
tavallɔdɡɑh	0.4763
la	0.6304
ɑla	0.6304
lɑla	0.6304
alɑla	0.6304
salɑla	0.6304
fɡɑh	2.8953
ɔfɡɑh	2.6161
ɢɔfɡɑh	2.6161
ɢɢɔfɡɑh	2.6161
aɢɢɔfɡɑh	2.6161
vaɢɢɔfɡɑh	2.6161
avaɢɢɔfɡɑh	2.6161
tavaɢɢɔfɡɑh	2.6161
o	6004.8576
ro	552.4990
ɛro	142.0270
ɡɛro	29.2922
l	67498.1151
al	9306.6255
val	1792.9196
aval	1.2522
xaval	1.2522
te	529.2259
ʔɑh	13.4081
ɔʔɑh	13.4081
nɔʔɑh	13.4081
zdɛh	16.4760
ɑzdɛh	16.4760
bɑzdɛh	16.4760
mrɑh	808.8597
ɔmrɑh	24.4022
ɡɔmrɑh	24.4022
rnɛmiyɑy	0.7945
arnɛmiyɑy	0.7945
barnɛmiyɑy	0.7945
li	16502.2877
ɔli	431.9085
pɔli	52.0182
ɛle	48.1968
pɛle	48.1968
nɑɡɑh	3.5537
anɑɡɑh	0.4234
panɑɡɑh	0.4234
ijɡɑh	0.4909
ɡijɡɑh	0.4909
ɔbe	80.0188
dɔbe	80.0188
lɑyɛʃɡɑh	16.4459
ɑlɑyɛʃɡɑh	16.4459
pɑlɑyɛʃɡɑh	16.4459
imu	21.3285
limu	19.2906
alu	19.9894
ɡalu	19.9894
ɔra	11.0572
tɔra	11.0572
ura	11.0572
tura	11.0572
rtɡɑh	11.4217
artɡɑh	11.4217
partɡɑh	11.4217
liya	6.9360
oliya	6.9360
ʔoliya	6.9360
ɢɡuy	15.9789
uɢɡuy	15.9789
ruɢɡuy	15.9789
ɔruɢɡuy	15.9789
dɔruɢɡuy	15.9789
urɔllɑh	2.0788
nurɔllɑh	2.0788
ɑdɡɑh	341.9829
zɑdɡɑh	14.2503
kɔsity	0.9829
ikɔsity	0.9829
zikɔsity	0.9829
kzikɔsity	0.9829
ɛkzikɔsity	0.9829
mɛkzikɔsity	0.9829
hay	2.7155
ɑhɡɑh	54.3383
nɑhɡɑh	54.3383
anɑhɡɑh	54.3383
panɑhɡɑh	54.3383
ctiv	8.3464
activ	8.3464
ʔactiv	8.3464
ɔʔactiv	8.3464
yɔʔactiv	8.3464
iyɔʔactiv	8.3464
diyɔʔactiv	8.3464
ɑdiyɔʔactiv	8.3464
rɑdiyɔʔactiv	8.3464
kiyu	17.3785
skiyu	0.4895
ɛskiyu	0.4895
pɛskiyu	0.4895
ɔpɛskiyu	0.4895
pɔpɛskiyu	0.4895
lulu	7.2476
di	30935.2657
ɔdi	2782.8410
rɔdi	4.6169
rrɔdi	1.1039
ɔrrɔdi	1.1039
mɔrrɔdi	1.1039
ɔmɔrrɔdi	1.1039
zɔmɔrrɔdi	1.1039
rkuh	0.9108
irkuh	0.9108
ʃirkuh	0.9108
bɔh	6.4745
ɑbɔh	6.0818
ʃɑbɔh	6.0818
aʃɑbɔh	6.0818
taʃɑbɔh	6.0818
kuy	19.5513
nɑ	3640.2636
knɑ	6.1717
ɔknɑ	6.1717
sɔknɑ	6.1717
r	143890.4104
ɛr	14424.7922
yɛr	1057.7213
ɑyɛr	368.3395
mɑyɛr	15.8835
nmɑyɛr	0.3996
inmɑyɛr	0.3996
vinmɑyɛr	0.3996
dvinmɑyɛr	0.3996
ldvinmɑyɛr	0.3996
ɔldvinmɑyɛr	0.3996
ɡɔldvinmɑyɛr	0.3996
ɔɡɔldvinmɑyɛr	0.3996
rɔɡɔldvinmɑyɛr	0.3996
trɔɡɔldvinmɑyɛr	0.3996
ɛtrɔɡɔldvinmɑyɛr	0.3996
mɛtrɔɡɔldvinmɑyɛr	0.3996
ɛlɑh	287.6368
ʔɛlɑh	14.7264
stɡɑh	689.7003
istɡɑh	210.7286
zistɡɑh	13.7189
ɡɛrɛh	75.9874
ɛ	280176.0313
rɛ	35506.7944
arɛ	5029.1320
ɡarɛ	115.0891
m	263935.6644
ɛm	5083.0267
yɛm	331.8658
yyɛm	3.2620
ayyɛm	3.2620
ɢayyɛm	3.2620
nrɔy	5.0674
ɑnrɔy	5.0674
kɑnrɔy	5.0674
kɑrɡɑh	45.0500
ɛkɑrɡɑh	2.7889
ʃɛkɑrɡɑh	2.7889
ʃru	1.9073
ɔʃru	1.9073
rɔʃru	0.2514
ɔrɔʃru	0.2514
tɔrɔʃru	0.2514
mɔv	11.0893
ɔmɔv	4.3476
ʃɔmɔv	4.3476
rha	1.5691
arha	0.5006
ɡarha	0.5006
ʃɡarha	0.5006
ɛʃɡarha	0.5006
yɛʃɡarha	0.5006
ɑyɛʃɡarha	0.5006
mɑyɛʃɡarha	0.5006
amɑyɛʃɡarha	0.5006
namɑyɛʃɡarha	0.5006
rʃɑh	0.4378
ɑrʃɑh	0.4378
yɑrʃɑh	0.4378
ɑyɑrʃɑh	0.4378
ʃɑyɑrʃɑh	0.4378
aʃɑyɑrʃɑh	0.4378
xaʃɑyɑrʃɑh	0.4378
ɑyɑy	0.2583
dɑyɑy	0.2583
fɑ	1293.1983
ffɑ	6.4440
affɑ	6.4440
vaffɑ	6.4440
avaffɑ	6.4440
tavaffɑ	6.4440
ɔtavaffɑ	6.4440
mɔtavaffɑ	6.4440
ti	20838.4305
ati	5055.0746
dati	217.5795
ddati	204.1148
ɛddati	1.1441
ʃɛddati	1.1441
rmɡɑh	0.3431
armɡɑh	0.3431
ʃarmɡɑh	0.3431
vɑ	986.3797
avɑ	482.9345
lavɑ	12.0863
ɛvi	23.4266
lɛvi	7.3124
ɢɑh	10.3409
ɛɢɑh	10.3409
nɛɢɑh	4.9557
ɑnɛɢɑh	4.9557
xɑnɛɢɑh	4.9557
niyu	53.0328
iviyu	0.9524
riviyu	0.9524
tɑh	333.1880
utɑh	260.2127
kutɑh	260.2127
dkutɑh	1.3397
adkutɑh	1.3397
ɢadkutɑh	1.3397
mbɑy	4.1766
umbɑy	3.5408
mumbɑy	3.5408
sɑw	2.7453
ɡsɑw	2.7453
iɡsɑw	2.7453
jiɡsɑw	2.7453
ɔ	28707.5538
tɔ	2790.0683
atɔ	437.1973
zatɔ	3.3999
zzatɔ	0.4083
ɛzzatɔ	0.4083
lɛzzatɔ	0.4083
ɑkutɑh	0.7412
pɑkutɑh	0.7412
ʃɔ	2864.8410
ɛʃɔ	1461.9955
tɛʃɔ	294.1348
atɛʃɔ	190.4149
zatɛʃɔ	1.0767
zzatɛʃɔ	1.0767
ɛzzatɛʃɔ	1.0767
lɛzzatɛʃɔ	1.0767
lo	711.3542
ɛlo	399.0046
jɛlo	399.0046
ojɛlo	0.5010
lojɛlo	0.5010
ɛlojɛlo	0.5010
jɛlojɛlo	0.5010
zve	22.5064
ɡzve	22.5064
nɡzve	22.5064
inɡzve	22.5064
linɡzve	22.5064
ɑlinɡzve	22.5064
hɑlinɡzve	22.5064
bɛ	4517.3288
ɔbɛ	326.8958
xɔbɛ	1.5055
bba	1.5055
ɔbba	1.5055
xɔbba	1.5055
olɑy	1.6623
molɑy	1.6623
natɡɑh	37.7168
unatɡɑh	37.7168
kunatɡɑh	37.7168
ɔkunatɡɑh	37.7168
sɔkunatɡɑh	37.7168
du	192.6655
rdu	50.0040
ɛrdu	22.3565
pɛrdu	0.5894
ɑniyu	1.0203
rɑniyu	1.0203
ɛrɑniyu	1.0203
tɛrɑniyu	1.0203
ar	39339.6740
sar	5700.0996
ssar	11.6294
assar	11.6294
yassar	11.6294
ɔyassar	11.6294
mɔyassar	11.6294
ɡ	11807.4703
aɡ	570.8652
raɡ	73.6809
ɛraɡ	2.6180
dɛraɡ	2.6180
rmiyɑy	9.4436
armiyɑy	9.4436
barmiyɑy	9.4436
yatɔ	85.8656
yyatɔ	9.9855
iyyatɔ	9.9855
niyyatɔ	9.3496
rɡɔruh	16.5966
arɡɔruh	3.8836
sarɡɔruh	3.8836
nviyu	1.1105
enviyu	1.1105
lenviyu	1.1105
ɛlenviyu	1.1105
pɛlenviyu	1.1105
yɛ	36968.5223
ɛyɛ	3.9317
ɡɛyɛ	3.4164
ɡiyah	3.4164
lɡɑh	3.9373
tlɡɑh	2.2688
atlɡɑh	2.2688
